model_name,ips
afm_basic_model_4_multimer_v3_pred_0.pdb,0.74
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.736
afm_basic_model_4_multimer_v3_pred_2.pdb,0.736
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb,0.73
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.729
afm_dropout_full_model_4_multimer_v3_pred_1.pdb,0.728
afm_woTemplates_model_4_multimer_v3_pred_2.pdb,0.728
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb,0.725
afm_dropout_full_model_4_multimer_v3_pred_0.pdb,0.724
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_2.pdb,0.716
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.715
afm_woTemplates_model_4_multimer_v3_pred_3.pdb,0.715
afm_basic_model_4_multimer_v3_pred_3.pdb,0.707
afm_basic_model_4_multimer_v3_pred_4.pdb,0.706
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.701
afm_woTemplates_model_4_multimer_v3_pred_1.pdb,0.697
afm_dropout_full_model_2_multimer_v3_pred_1.pdb,0.696
cf_woTemplates_model_2_multimer_v3_pred_0.pdb,0.694
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.689
afm_basic_model_2_multimer_v3_pred_1.pdb,0.688
afm_dropout_full_model_4_multimer_v3_pred_3.pdb,0.687
afm_dropout_full_model_4_multimer_v3_pred_2.pdb,0.67
afm_dropout_full_model_2_multimer_v3_pred_3.pdb,0.67
afm_basic_model_4_multimer_v3_pred_1.pdb,0.669
afm_woTemplates_model_2_multimer_v3_pred_4.pdb,0.669
afm_dropout_full_model_1_multimer_v3_pred_4.pdb,0.666
afm_dropout_full_model_2_multimer_v3_pred_0.pdb,0.663
afm_basic_model_2_multimer_v3_pred_2.pdb,0.662
afm_basic_model_2_multimer_v3_pred_3.pdb,0.66
afm_woTemplates_model_2_multimer_v3_pred_3.pdb,0.657
afm_basic_model_2_multimer_v3_pred_0.pdb,0.656
afm_dropout_full_model_4_multimer_v3_pred_4.pdb,0.656
afm_basic_model_1_multimer_v2_pred_4.pdb,0.653
afm_basic_model_1_multimer_v2_pred_3.pdb,0.652
afm_woTemplates_model_2_multimer_v3_pred_1.pdb,0.651
afm_woTemplates_model_4_multimer_v3_pred_4.pdb,0.651
afm_woTemplates_model_2_multimer_v3_pred_2.pdb,0.649
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.649
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.649
afm_woTemplates_model_1_multimer_v3_pred_3.pdb,0.645
afm_woTemplates_model_4_multimer_v3_pred_0.pdb,0.644
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb,0.643
afm_dropout_full_model_1_multimer_v3_pred_3.pdb,0.638
afm_basic_model_5_multimer_v2_pred_2.pdb,0.638
afm_basic_model_1_multimer_v2_pred_1.pdb,0.635
afm_basic_model_5_multimer_v2_pred_4.pdb,0.635
afm_basic_model_1_multimer_v3_pred_2.pdb,0.633
afm_basic_model_1_multimer_v2_pred_2.pdb,0.63
afm_basic_model_5_multimer_v2_pred_0.pdb,0.629
afm_basic_model_1_multimer_v3_pred_3.pdb,0.627
afm_basic_model_5_multimer_v2_pred_1.pdb,0.62
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_4.pdb,0.62
afm_basic_model_1_multimer_v2_pred_0.pdb,0.61
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_2.pdb,0.607
afm_dropout_full_model_2_multimer_v3_pred_2.pdb,0.602
afm_dropout_full_model_1_multimer_v3_pred_1.pdb,0.602
afm_woTemplates_model_2_multimer_v3_pred_0.pdb,0.599
afm_basic_model_1_multimer_v3_pred_0.pdb,0.596
cf_woTemplates_model_1_multimer_v3_pred_3.pdb,0.596
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb,0.595
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_0.pdb,0.592
afm_woTemplates_model_1_multimer_v2_pred_4.pdb,0.592
afm_basic_model_1_multimer_v3_pred_1.pdb,0.588
afm_woTemplates_model_1_multimer_v3_pred_4.pdb,0.586
afm_woTemplates_model_1_multimer_v3_pred_0.pdb,0.581
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.577
afm_dropout_full_model_1_multimer_v3_pred_0.pdb,0.571
afm_basic_model_5_multimer_v2_pred_3.pdb,0.57
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.568
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.566
afm_woTemplates_model_1_multimer_v2_pred_0.pdb,0.564
afm_woTemplates_model_1_multimer_v2_pred_1.pdb,0.556
afm_basic_model_2_multimer_v2_pred_2.pdb,0.551
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.544
afm_woTemplates_model_1_multimer_v2_pred_2.pdb,0.543
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_3.pdb,0.54
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_0.pdb,0.532
afm_dropout_full_model_5_multimer_v3_pred_4.pdb,0.53
afm_dropout_full_model_2_multimer_v3_pred_4.pdb,0.529
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.528
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_3.pdb,0.526
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.521
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.519
afm_woTemplates_model_1_multimer_v3_pred_2.pdb,0.517
afm_dropout_full_model_5_multimer_v3_pred_3.pdb,0.513
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.512
cf_woTemplates_model_1_multimer_v2_pred_4.pdb,0.511
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_0.pdb,0.51
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.508
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.506
cf_woTemplates_model_1_multimer_v3_pred_2.pdb,0.501
afm_woTemplates_model_1_multimer_v2_pred_3.pdb,0.498
afm_basic_model_2_multimer_v3_pred_4.pdb,0.496
afm_dropout_full_model_5_multimer_v3_pred_1.pdb,0.495
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.494
afm_basic_model_1_multimer_v3_pred_4.pdb,0.488
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.488
afm_dropout_full_model_1_multimer_v3_pred_2.pdb,0.485
afm_dropout_full_model_5_multimer_v3_pred_2.pdb,0.474
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.473
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.452
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.449
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.449
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.448
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.443
cf_woTemplates_model_2_multimer_v3_pred_4.pdb,0.442
cf_woTemplates_model_5_multimer_v3_pred_4.pdb,0.438
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.432
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.416
afm_dropout_full_model_5_multimer_v3_pred_0.pdb,0.415
afm_basic_model_2_multimer_v2_pred_1.pdb,0.414
afm_dropout_full_model_3_multimer_v3_pred_0.pdb,0.414
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_1.pdb,0.412
afm_dropout_full_model_3_multimer_v3_pred_2.pdb,0.408
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.408
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_1.pdb,0.401
afm_basic_model_3_multimer_v3_pred_2.pdb,0.401
cf_woTemplates_model_5_multimer_v3_pred_3.pdb,0.399
afm_dropout_full_model_3_multimer_v3_pred_3.pdb,0.397
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.397
afm_dropout_full_model_3_multimer_v3_pred_4.pdb,0.396
afm_dropout_full_model_3_multimer_v3_pred_1.pdb,0.394
cf_woTemplates_model_5_multimer_v3_pred_2.pdb,0.394
afm_woTemplates_model_5_multimer_v3_pred_0.pdb,0.392
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_0.pdb,0.391
afm_basic_model_3_multimer_v3_pred_3.pdb,0.389
afm_basic_model_5_multimer_v3_pred_3.pdb,0.386
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.384
cf_woTemplates_model_3_multimer_v3_pred_1.pdb,0.382
afm_basic_model_3_multimer_v3_pred_0.pdb,0.381
afm_basic_model_5_multimer_v3_pred_4.pdb,0.381
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_0.pdb,0.381
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.38
afm_basic_model_5_multimer_v3_pred_1.pdb,0.378
afm_basic_model_5_multimer_v3_pred_2.pdb,0.378
afm_basic_model_5_multimer_v3_pred_0.pdb,0.377
afm_woTemplates_model_3_multimer_v3_pred_1.pdb,0.375
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_1.pdb,0.373
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_4.pdb,0.372
afm_basic_model_3_multimer_v3_pred_4.pdb,0.372
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_4.pdb,0.372
afm_woTemplates_model_5_multimer_v3_pred_2.pdb,0.369
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_4.pdb,0.369
afm_woTemplates_model_3_multimer_v3_pred_3.pdb,0.369
afm_woTemplates_model_3_multimer_v3_pred_0.pdb,0.368
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_2.pdb,0.367
afm_woTemplates_model_3_multimer_v3_pred_4.pdb,0.367
afm_woTemplates_model_3_multimer_v3_pred_2.pdb,0.366
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_1.pdb,0.366
afm_woTemplates_model_5_multimer_v3_pred_1.pdb,0.363
afm_basic_model_3_multimer_v3_pred_1.pdb,0.354
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_4.pdb,0.349
afm_basic_model_2_multimer_v2_pred_0.pdb,0.349
afm_woTemplates_model_5_multimer_v3_pred_3.pdb,0.343
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_3.pdb,0.338
afm_basic_model_3_multimer_v2_pred_1.pdb,0.336
afm_basic_model_4_multimer_v2_pred_0.pdb,0.325
afm_woTemplates_model_5_multimer_v2_pred_1.pdb,0.321
afm_dropout_full_model_1_multimer_v2_pred_4.pdb,0.313
afm_woTemplates_model_3_multimer_v2_pred_3.pdb,0.309
afm_dropout_full_model_1_multimer_v2_pred_2.pdb,0.299
afm_woTemplates_model_3_multimer_v2_pred_2.pdb,0.29
afm_basic_model_3_multimer_v2_pred_3.pdb,0.285
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb,0.282
afm_woTemplates_model_5_multimer_v2_pred_4.pdb,0.282
afm_woTemplates_model_5_multimer_v2_pred_0.pdb,0.281
cf_woTemplates_model_4_multimer_v2_pred_1.pdb,0.278
afm_dropout_full_model_5_multimer_v2_pred_2.pdb,0.278
afm_basic_model_3_multimer_v2_pred_4.pdb,0.272
afm_basic_model_2_multimer_v2_pred_3.pdb,0.27
afm_woTemplates_model_3_multimer_v2_pred_0.pdb,0.268
afm_woTemplates_model_5_multimer_v2_pred_2.pdb,0.268
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.266
afm_woTemplates_model_5_multimer_v2_pred_3.pdb,0.257
afm_woTemplates_model_3_multimer_v2_pred_4.pdb,0.25
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.249
afm_dropout_full_model_1_multimer_v2_pred_3.pdb,0.241
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb,0.241
afm_basic_model_2_multimer_v2_pred_4.pdb,0.239
afm_woTemplates_model_4_multimer_v2_pred_0.pdb,0.239
afm_basic_model_4_multimer_v2_pred_3.pdb,0.238
afm_woTemplates_model_4_multimer_v2_pred_4.pdb,0.231
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb,0.23
afm_woTemplates_model_2_multimer_v2_pred_4.pdb,0.22
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.216
cf_woTemplates_model_2_multimer_v2_pred_0.pdb,0.215
afm_dropout_full_model_5_multimer_v2_pred_0.pdb,0.214
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.213
afm_dropout_full_model_1_multimer_v2_pred_0.pdb,0.213
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,0.212
afm_basic_model_4_multimer_v2_pred_1.pdb,0.205
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,0.203
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_1.pdb,0.202
afm_basic_model_3_multimer_v2_pred_2.pdb,0.195
afm_dropout_full_model_1_multimer_v2_pred_1.pdb,0.193
afm_basic_model_4_multimer_v2_pred_2.pdb,0.19
afm_dropout_full_model_4_multimer_v2_pred_1.pdb,0.19
afm_woTemplates_model_3_multimer_v2_pred_1.pdb,0.19
afm_woTemplates_model_4_multimer_v2_pred_1.pdb,0.188
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.186
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb,0.185
afm_woTemplates_model_4_multimer_v2_pred_3.pdb,0.185
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.184
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb,0.184
afm_woTemplates_model_1_multimer_v1_pred_1.pdb,0.184
afm_woTemplates_model_1_multimer_v1_pred_3.pdb,0.183
afm_basic_model_1_multimer_v1_pred_2.pdb,0.183
afm_basic_model_4_multimer_v2_pred_4.pdb,0.183
afm_basic_model_1_multimer_v1_pred_1.pdb,0.182
afm_basic_model_1_multimer_v1_pred_0.pdb,0.182
afm_basic_model_1_multimer_v1_pred_4.pdb,0.182
afm_woTemplates_model_1_multimer_v1_pred_4.pdb,0.182
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb,0.182
afm_dropout_full_model_1_multimer_v1_pred_1.pdb,0.181
afm_basic_model_1_multimer_v1_pred_3.pdb,0.18
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_0.pdb,0.18
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb,0.179
afm_dropout_full_model_1_multimer_v1_pred_4.pdb,0.179
afm_woTemplates_model_1_multimer_v1_pred_2.pdb,0.179
afm_woTemplates_model_1_multimer_v1_pred_0.pdb,0.179
afm_dropout_full_model_1_multimer_v1_pred_3.pdb,0.178
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_3.pdb,0.178
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb,0.177
afm_basic_model_3_multimer_v1_pred_3.pdb,0.176
afm_dropout_full_model_1_multimer_v1_pred_0.pdb,0.176
afm_basic_model_3_multimer_v1_pred_4.pdb,0.176
afm_dropout_full_model_1_multimer_v1_pred_2.pdb,0.176
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_4.pdb,0.176
afm_dropout_full_model_2_multimer_v1_pred_3.pdb,0.175
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_4.pdb,0.175
afm_basic_model_3_multimer_v1_pred_2.pdb,0.175
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_2.pdb,0.175
afm_basic_model_3_multimer_v1_pred_0.pdb,0.175
afm_basic_model_3_multimer_v1_pred_1.pdb,0.174
afm_basic_model_2_multimer_v1_pred_3.pdb,0.173
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_2.pdb,0.173
afm_woTemplates_model_2_multimer_v1_pred_0.pdb,0.173
cf_woTemplates_model_2_multimer_v1_pred_1.pdb,0.173
afm_dropout_full_model_2_multimer_v1_pred_0.pdb,0.173
afm_dropout_full_model_2_multimer_v1_pred_4.pdb,0.173
afm_basic_model_2_multimer_v1_pred_1.pdb,0.173
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb,0.173
afm_woTemplates_model_2_multimer_v1_pred_4.pdb,0.172
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_4.pdb,0.172
afm_basic_model_2_multimer_v1_pred_0.pdb,0.172
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_4.pdb,0.172
afm_dropout_full_model_2_multimer_v1_pred_1.pdb,0.172
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.172
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_3.pdb,0.172
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_0.pdb,0.172
afm_woTemplates_model_2_multimer_v1_pred_1.pdb,0.172
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_1.pdb,0.172
afm_basic_model_2_multimer_v1_pred_2.pdb,0.172
afm_dropout_full_model_2_multimer_v1_pred_2.pdb,0.172
afm_basic_model_2_multimer_v1_pred_4.pdb,0.172
cf_woTemplates_model_2_multimer_v1_pred_0.pdb,0.171
afm_woTemplates_model_3_multimer_v1_pred_0.pdb,0.171
cf_woTemplates_model_2_multimer_v1_pred_2.pdb,0.171
afm_dropout_full_model_3_multimer_v1_pred_3.pdb,0.171
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_0.pdb,0.171
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_2.pdb,0.17
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_4.pdb,0.17
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_0.pdb,0.17
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_0.pdb,0.17
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_1.pdb,0.17
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_3.pdb,0.17
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_2.pdb,0.17
afm_woTemplates_model_2_multimer_v1_pred_2.pdb,0.17
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_4.pdb,0.17
afm_woTemplates_model_3_multimer_v1_pred_2.pdb,0.17
afm_woTemplates_model_2_multimer_v1_pred_3.pdb,0.17
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb,0.17
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_2.pdb,0.17
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb,0.17
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_0.pdb,0.17
afm_woTemplates_model_3_multimer_v1_pred_1.pdb,0.17
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.169
afm_woTemplates_model_3_multimer_v1_pred_3.pdb,0.169
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_2.pdb,0.169
afm_dropout_full_model_3_multimer_v1_pred_1.pdb,0.169
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_0.pdb,0.169
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.169
afm_woTemplates_model_3_multimer_v1_pred_4.pdb,0.168
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_4.pdb,0.168
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_1.pdb,0.167
afm_basic_model_5_multimer_v1_pred_0.pdb,0.167
afm_woTemplates_model_4_multimer_v1_pred_0.pdb,0.167
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_1.pdb,0.167
afm_woTemplates_model_4_multimer_v1_pred_4.pdb,0.167
afm_basic_model_4_multimer_v1_pred_4.pdb,0.167
afm_dropout_full_model_4_multimer_v1_pred_0.pdb,0.167
cf_woTemplates_model_4_multimer_v1_pred_4.pdb,0.167
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_3.pdb,0.167
afm_dropout_full_model_5_multimer_v1_pred_1.pdb,0.167
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_1.pdb,0.167
cf_woTemplates_model_5_multimer_v1_pred_3.pdb,0.167
afm_dropout_full_model_3_multimer_v1_pred_0.pdb,0.167
cf_woTemplates_model_5_multimer_v1_pred_1.pdb,0.167
afm_dropout_full_model_3_multimer_v1_pred_2.pdb,0.167
afm_basic_model_4_multimer_v1_pred_1.pdb,0.167
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_4.pdb,0.167
afm_basic_model_5_multimer_v1_pred_4.pdb,0.167
cf_woTemplates_model_5_multimer_v1_pred_2.pdb,0.167
afm_basic_model_4_multimer_v1_pred_0.pdb,0.167
afm_basic_model_5_multimer_v1_pred_1.pdb,0.167
afm_basic_model_5_multimer_v1_pred_3.pdb,0.166
afm_woTemplates_model_4_multimer_v1_pred_1.pdb,0.166
afm_woTemplates_model_4_multimer_v1_pred_2.pdb,0.166
afm_dropout_full_model_5_multimer_v1_pred_3.pdb,0.166
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_2.pdb,0.166
afm_dropout_full_model_4_multimer_v1_pred_1.pdb,0.166
afm_basic_model_4_multimer_v1_pred_3.pdb,0.166
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_3.pdb,0.166
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_0.pdb,0.166
afm_woTemplates_model_5_multimer_v1_pred_1.pdb,0.166
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_1.pdb,0.166
afm_dropout_full_model_4_multimer_v1_pred_2.pdb,0.166
cf_woTemplates_model_4_multimer_v1_pred_3.pdb,0.166
cf_woTemplates_model_4_multimer_v1_pred_0.pdb,0.166
afm_woTemplates_model_5_multimer_v1_pred_0.pdb,0.166
afm_dropout_full_model_4_multimer_v1_pred_3.pdb,0.166
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_2.pdb,0.166
afm_dropout_full_model_5_multimer_v1_pred_4.pdb,0.166
afm_woTemplates_model_5_multimer_v1_pred_2.pdb,0.166
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_4.pdb,0.166
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_0.pdb,0.166
afm_dropout_full_model_5_multimer_v1_pred_2.pdb,0.166
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_4.pdb,0.166
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_4.pdb,0.166
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_0.pdb,0.166
afm_basic_model_4_multimer_v1_pred_2.pdb,0.166
afm_dropout_full_model_3_multimer_v1_pred_4.pdb,0.166
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_3.pdb,0.166
afm_woTemplates_model_5_multimer_v1_pred_4.pdb,0.166
afm_woTemplates_model_5_multimer_v1_pred_3.pdb,0.166
afm_dropout_full_model_4_multimer_v1_pred_4.pdb,0.166
afm_dropout_full_model_5_multimer_v1_pred_0.pdb,0.166
afm_dropout_full_model_2_multimer_v2_pred_0.pdb,0.166
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_3.pdb,0.166
afm_woTemplates_model_4_multimer_v1_pred_3.pdb,0.166
afm_basic_model_5_multimer_v1_pred_2.pdb,0.166
afm_woTemplates_model_4_multimer_v2_pred_2.pdb,0.152
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb,0.147
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.141
afm_dropout_full_model_4_multimer_v2_pred_2.pdb,0.139
afm_woTemplates_model_2_multimer_v2_pred_3.pdb,0.139
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.135
afm_basic_model_3_multimer_v2_pred_0.pdb,0.135
afm_woTemplates_model_2_multimer_v2_pred_1.pdb,0.134
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_2.pdb,0.134
afm_woTemplates_model_2_multimer_v2_pred_2.pdb,0.133
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,0.133
afm_dropout_full_model_3_multimer_v2_pred_1.pdb,0.129
afm_dropout_full_model_4_multimer_v2_pred_4.pdb,0.129
afm_dropout_full_model_5_multimer_v2_pred_4.pdb,0.129
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_4.pdb,0.126
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_0.pdb,0.124
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_1.pdb,0.122
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_1.pdb,0.122
afm_dropout_full_model_2_multimer_v2_pred_4.pdb,0.121
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_0.pdb,0.12
afm_dropout_full_model_2_multimer_v2_pred_3.pdb,0.12
afm_dropout_full_model_2_multimer_v2_pred_1.pdb,0.118
afm_dropout_full_model_4_multimer_v2_pred_3.pdb,0.117
afm_dropout_full_model_4_multimer_v2_pred_0.pdb,0.117
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_3.pdb,0.111
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_3.pdb,0.109
afm_dropout_full_model_5_multimer_v2_pred_3.pdb,0.108
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_0.pdb,0.107
afm_dropout_full_model_5_multimer_v2_pred_1.pdb,0.107
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_2.pdb,0.104
afm_woTemplates_model_2_multimer_v2_pred_0.pdb,0.103
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb,0.095
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_2.pdb,0.092
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_2.pdb,0.087
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb,0.081
afm_dropout_full_model_3_multimer_v2_pred_2.pdb,0.081
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_2.pdb,0.069
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb,0.067
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_4.pdb,0.066
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_3.pdb,0.062
afm_dropout_full_model_3_multimer_v2_pred_3.pdb,0.059
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_0.pdb,0.058
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_3.pdb,0.058
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.056
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.047
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_4.pdb,0.044
afm_dropout_full_model_3_multimer_v2_pred_0.pdb,0.043
afm_dropout_full_model_2_multimer_v2_pred_2.pdb,0.032
afm_dropout_full_model_3_multimer_v2_pred_4.pdb,0.03
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_1.pdb,0.023
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_2.pdb,0.021
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_2.pdb,0.011
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_4.pdb,0.008
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.007
