model_name,qs_best
afm_dropout_full_model_4_multimer_v3_pred_4.pdb,0.824
afm_dropout_full_model_1_multimer_v3_pred_2.pdb,0.824
afm_basic_model_2_multimer_v3_pred_1.pdb,0.824
afm_basic_model_4_multimer_v3_pred_0.pdb,0.823
afm_basic_model_1_multimer_v3_pred_3.pdb,0.815
afm_dropout_full_model_4_multimer_v3_pred_1.pdb,0.812
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_1.pdb,0.811
afm_dropout_full_model_4_multimer_v3_pred_3.pdb,0.81
afm_woTemplates_model_4_multimer_v3_pred_2.pdb,0.809
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_0.pdb,0.807
afm_dropout_full_model_4_multimer_v3_pred_0.pdb,0.805
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb,0.805
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_4.pdb,0.803
afm_basic_model_4_multimer_v3_pred_4.pdb,0.801
afm_woTemplates_model_4_multimer_v3_pred_1.pdb,0.801
afm_dropout_full_model_1_multimer_v3_pred_4.pdb,0.798
afm_woTemplates_model_4_multimer_v3_pred_4.pdb,0.796
afm_basic_model_4_multimer_v3_pred_2.pdb,0.796
afm_woTemplates_model_2_multimer_v3_pred_1.pdb,0.795
afm_dropout_full_model_5_multimer_v3_pred_1.pdb,0.795
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_4.pdb,0.793
afm_basic_model_2_multimer_v3_pred_3.pdb,0.792
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_0.pdb,0.79
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_2.pdb,0.789
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_2.pdb,0.789
afm_dropout_full_model_2_multimer_v3_pred_3.pdb,0.787
afm_basic_model_2_multimer_v3_pred_0.pdb,0.785
afm_woTemplates_model_4_multimer_v3_pred_3.pdb,0.785
afm_woTemplates_model_1_multimer_v3_pred_1.pdb,0.78
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_1.pdb,0.78
afm_basic_model_4_multimer_v3_pred_3.pdb,0.78
afm_woTemplates_model_2_multimer_v3_pred_4.pdb,0.777
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.777
afm_basic_model_1_multimer_v3_pred_0.pdb,0.776
afm_basic_model_2_multimer_v3_pred_2.pdb,0.776
afm_dropout_full_model_2_multimer_v3_pred_0.pdb,0.775
afm_basic_model_1_multimer_v3_pred_2.pdb,0.775
afm_basic_model_4_multimer_v3_pred_1.pdb,0.772
afm_woTemplates_model_2_multimer_v3_pred_2.pdb,0.772
afm_dropout_full_model_4_multimer_v3_pred_2.pdb,0.77
afm_woTemplates_model_2_multimer_v3_pred_0.pdb,0.769
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_0.pdb,0.767
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_3.pdb,0.767
afm_dropout_full_model_2_multimer_v3_pred_1.pdb,0.766
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_3.pdb,0.761
afm_woTemplates_model_1_multimer_v3_pred_3.pdb,0.754
afm_basic_model_1_multimer_v2_pred_3.pdb,0.753
afm_basic_model_1_multimer_v2_pred_4.pdb,0.749
cf_woTemplates_model_2_multimer_v3_pred_0.pdb,0.742
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_0.pdb,0.739
afm_basic_model_1_multimer_v2_pred_1.pdb,0.738
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_1.pdb,0.738
afm_basic_model_1_multimer_v2_pred_2.pdb,0.735
cf_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.734
cf_woTemplates_model_1_multimer_v2_pred_4.pdb,0.73
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.727
afm_basic_model_1_multimer_v2_pred_0.pdb,0.726
afm_basic_model_5_multimer_v2_pred_1.pdb,0.723
afm_basic_model_5_multimer_v2_pred_3.pdb,0.719
afm_basic_model_5_multimer_v2_pred_4.pdb,0.719
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.718
afm_basic_model_5_multimer_v2_pred_2.pdb,0.713
afm_basic_model_5_multimer_v2_pred_0.pdb,0.712
afm_woTemplates_model_1_multimer_v3_pred_0.pdb,0.71
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_3.pdb,0.707
afm_dropout_full_model_2_multimer_v3_pred_2.pdb,0.704
afm_dropout_full_model_1_multimer_v3_pred_0.pdb,0.702
afm_woTemplates_model_1_multimer_v2_pred_1.pdb,0.699
afm_woTemplates_model_1_multimer_v3_pred_4.pdb,0.698
cf_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.69
afm_dropout_full_model_5_multimer_v3_pred_4.pdb,0.686
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_4.pdb,0.681
afm_woTemplates_model_1_multimer_v2_pred_4.pdb,0.677
afm_basic_model_1_multimer_v3_pred_1.pdb,0.676
afm_woTemplates_model_2_multimer_v3_pred_3.pdb,0.675
afm_dropout_full_model_1_multimer_v3_pred_3.pdb,0.674
afm_dropout_full_model_1_multimer_v3_pred_1.pdb,0.669
afm_woTemplates_model_1_multimer_v2_pred_0.pdb,0.658
afm_basic_model_2_multimer_v2_pred_2.pdb,0.653
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_3.pdb,0.633
afm_woTemplates_model_1_multimer_v2_pred_2.pdb,0.625
cf_woTemplates_model_1_multimer_v3_pred_3.pdb,0.617
afm_woTemplates_model_1_multimer_v2_pred_3.pdb,0.615
afm_basic_model_2_multimer_v2_pred_0.pdb,0.611
afm_woTemplates_model_4_multimer_v3_pred_0.pdb,0.603
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_2.pdb,0.592
afm_dropout_full_model_3_multimer_v3_pred_2.pdb,0.59
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_3.pdb,0.58
afm_dropout_full_model_5_multimer_v3_pred_3.pdb,0.571
afm_dropout_full_model_2_multimer_v3_pred_4.pdb,0.568
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_4.pdb,0.565
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_0.pdb,0.558
afm_basic_model_2_multimer_v3_pred_4.pdb,0.556
cf_woTemplates_model_1_multimer_v3_pred_2.pdb,0.552
afm_dropout_full_model_5_multimer_v3_pred_2.pdb,0.552
afm_dropout_full_model_5_multimer_v3_pred_0.pdb,0.541
cf_woTemplates_model_5_multimer_v3_pred_2.pdb,0.536
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_2.pdb,0.526
afm_basic_model_3_multimer_v3_pred_2.pdb,0.509
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_4.pdb,0.505
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_0.pdb,0.503
afm_basic_model_2_multimer_v2_pred_1.pdb,0.502
afm_woTemplates_model_5_multimer_v3_pred_4.pdb,0.497
afm_basic_model_5_multimer_v3_pred_0.pdb,0.494
afm_basic_model_3_multimer_v3_pred_3.pdb,0.486
afm_dropout_full_model_3_multimer_v3_pred_4.pdb,0.481
afm_dropout_noSM_woTemplates_model_1_multimer_v3_pred_1.pdb,0.475
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_2.pdb,0.475
cf_woTemplates_model_5_multimer_v3_pred_4.pdb,0.465
afm_dropout_full_woTemplates_model_5_multimer_v3_pred_4.pdb,0.462
afm_basic_model_3_multimer_v2_pred_1.pdb,0.459
afm_dropout_full_model_3_multimer_v3_pred_1.pdb,0.455
afm_basic_model_4_multimer_v2_pred_0.pdb,0.455
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_2.pdb,0.446
afm_woTemplates_model_5_multimer_v3_pred_2.pdb,0.445
afm_woTemplates_model_1_multimer_v3_pred_2.pdb,0.444
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.443
afm_dropout_full_model_3_multimer_v3_pred_3.pdb,0.44
afm_dropout_full_model_1_multimer_v2_pred_4.pdb,0.436
afm_basic_model_3_multimer_v2_pred_3.pdb,0.431
cf_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.426
afm_basic_model_5_multimer_v3_pred_3.pdb,0.422
afm_dropout_full_model_1_multimer_v2_pred_2.pdb,0.422
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.419
afm_woTemplates_model_3_multimer_v3_pred_3.pdb,0.41
afm_woTemplates_model_5_multimer_v3_pred_0.pdb,0.407
afm_dropout_full_model_3_multimer_v3_pred_0.pdb,0.407
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_2.pdb,0.407
afm_basic_model_3_multimer_v2_pred_4.pdb,0.4
cf_woTemplates_model_3_multimer_v3_pred_1.pdb,0.398
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_1.pdb,0.398
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_0.pdb,0.395
afm_basic_model_1_multimer_v3_pred_4.pdb,0.394
afm_basic_model_5_multimer_v3_pred_2.pdb,0.393
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.392
afm_woTemplates_model_5_multimer_v3_pred_3.pdb,0.386
afm_woTemplates_model_3_multimer_v3_pred_4.pdb,0.383
cf_woTemplates_model_5_multimer_v3_pred_3.pdb,0.382
afm_woTemplates_model_5_multimer_v3_pred_1.pdb,0.38
afm_woTemplates_model_3_multimer_v3_pred_0.pdb,0.379
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_3.pdb,0.375
afm_basic_model_4_multimer_v2_pred_3.pdb,0.375
afm_woTemplates_model_5_multimer_v2_pred_1.pdb,0.374
afm_woTemplates_model_5_multimer_v2_pred_2.pdb,0.373
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_4.pdb,0.371
afm_basic_model_5_multimer_v3_pred_4.pdb,0.37
cf_woTemplates_model_4_multimer_v2_pred_1.pdb,0.366
afm_dropout_noSM_woTemplates_model_4_multimer_v3_pred_0.pdb,0.364
afm_dropout_noSM_woTemplates_model_2_multimer_v3_pred_0.pdb,0.362
afm_basic_model_3_multimer_v3_pred_4.pdb,0.36
afm_woTemplates_model_3_multimer_v2_pred_0.pdb,0.36
afm_dropout_full_woTemplates_model_3_multimer_v3_pred_1.pdb,0.359
afm_woTemplates_model_3_multimer_v3_pred_1.pdb,0.359
afm_dropout_full_model_1_multimer_v2_pred_3.pdb,0.353
afm_dropout_full_woTemplates_model_1_multimer_v3_pred_3.pdb,0.352
afm_basic_model_5_multimer_v3_pred_1.pdb,0.35
afm_woTemplates_model_5_multimer_v2_pred_0.pdb,0.35
cf_dropout_full_woTemplates_model_3_multimer_v3_pred_1.pdb,0.347
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb,0.341
afm_basic_model_2_multimer_v2_pred_4.pdb,0.34
afm_dropout_full_woTemplates_model_4_multimer_v3_pred_1.pdb,0.34
afm_basic_model_3_multimer_v3_pred_0.pdb,0.332
afm_dropout_full_model_1_multimer_v2_pred_0.pdb,0.33
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.329
afm_woTemplates_model_5_multimer_v2_pred_4.pdb,0.319
afm_basic_model_2_multimer_v2_pred_3.pdb,0.313
afm_basic_model_4_multimer_v2_pred_1.pdb,0.307
afm_woTemplates_model_3_multimer_v2_pred_1.pdb,0.303
afm_basic_model_4_multimer_v2_pred_4.pdb,0.301
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_2.pdb,0.299
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_3.pdb,0.298
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_1.pdb,0.297
afm_dropout_noSM_woTemplates_model_3_multimer_v3_pred_4.pdb,0.295
cf_dropout_full_woTemplates_model_2_multimer_v3_pred_1.pdb,0.287
afm_basic_model_3_multimer_v2_pred_2.pdb,0.287
cf_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.287
afm_woTemplates_model_3_multimer_v2_pred_2.pdb,0.278
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_0.pdb,0.277
afm_woTemplates_model_5_multimer_v2_pred_3.pdb,0.275
afm_woTemplates_model_3_multimer_v2_pred_3.pdb,0.273
afm_dropout_noSM_woTemplates_model_5_multimer_v3_pred_4.pdb,0.271
cf_woTemplates_model_2_multimer_v3_pred_4.pdb,0.268
afm_dropout_full_model_1_multimer_v2_pred_1.pdb,0.264
afm_woTemplates_model_4_multimer_v2_pred_3.pdb,0.264
afm_dropout_full_woTemplates_model_2_multimer_v3_pred_3.pdb,0.261
afm_woTemplates_model_2_multimer_v2_pred_4.pdb,0.255
afm_woTemplates_model_4_multimer_v2_pred_4.pdb,0.254
afm_basic_model_3_multimer_v2_pred_0.pdb,0.251
afm_woTemplates_model_3_multimer_v3_pred_2.pdb,0.248
afm_dropout_full_model_5_multimer_v2_pred_4.pdb,0.244
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.243
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.238
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_4.pdb,0.237
afm_woTemplates_model_2_multimer_v2_pred_0.pdb,0.232
afm_basic_model_4_multimer_v2_pred_2.pdb,0.223
afm_woTemplates_model_2_multimer_v2_pred_1.pdb,0.207
afm_basic_model_3_multimer_v3_pred_1.pdb,0.195
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.194
afm_woTemplates_model_4_multimer_v2_pred_0.pdb,0.186
afm_dropout_full_model_5_multimer_v2_pred_3.pdb,0.184
afm_woTemplates_model_3_multimer_v2_pred_4.pdb,0.182
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_1.pdb,0.18
afm_dropout_full_model_4_multimer_v2_pred_2.pdb,0.179
afm_dropout_full_model_3_multimer_v2_pred_1.pdb,0.172
afm_dropout_full_model_4_multimer_v2_pred_4.pdb,0.165
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_0.pdb,0.165
afm_woTemplates_model_4_multimer_v2_pred_1.pdb,0.163
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.156
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_2.pdb,0.155
afm_woTemplates_model_4_multimer_v2_pred_2.pdb,0.152
afm_dropout_full_woTemplates_model_1_multimer_v2_pred_2.pdb,0.151
afm_dropout_full_model_2_multimer_v2_pred_4.pdb,0.147
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_0.pdb,0.147
afm_dropout_full_model_3_multimer_v2_pred_0.pdb,0.142
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_2.pdb,0.139
afm_dropout_full_model_5_multimer_v2_pred_1.pdb,0.136
cf_dropout_full_woTemplates_model_3_multimer_v2_pred_3.pdb,0.134
afm_dropout_full_model_3_multimer_v2_pred_4.pdb,0.129
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_3.pdb,0.126
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_2.pdb,0.125
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb,0.123
afm_dropout_full_model_3_multimer_v2_pred_3.pdb,0.123
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_1.pdb,0.122
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_4.pdb,0.122
afm_dropout_full_model_2_multimer_v2_pred_0.pdb,0.122
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_2.pdb,0.121
afm_dropout_full_model_5_multimer_v2_pred_2.pdb,0.114
afm_dropout_full_model_3_multimer_v2_pred_2.pdb,0.112
afm_dropout_full_model_5_multimer_v2_pred_0.pdb,0.11
afm_woTemplates_model_2_multimer_v2_pred_2.pdb,0.109
afm_dropout_full_model_2_multimer_v2_pred_1.pdb,0.109
afm_dropout_full_model_2_multimer_v2_pred_3.pdb,0.108
cf_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb,0.106
cf_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.105
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_4.pdb,0.102
afm_woTemplates_model_2_multimer_v2_pred_3.pdb,0.099
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_0.pdb,0.099
afm_dropout_full_model_4_multimer_v2_pred_3.pdb,0.096
afm_dropout_full_model_4_multimer_v2_pred_0.pdb,0.095
afm_dropout_noSM_woTemplates_model_3_multimer_v2_pred_3.pdb,0.09
afm_dropout_noSM_woTemplates_model_5_multimer_v2_pred_1.pdb,0.084
afm_dropout_full_model_4_multimer_v2_pred_1.pdb,0.076
afm_dropout_full_woTemplates_model_5_multimer_v2_pred_4.pdb,0.076
cf_woTemplates_model_2_multimer_v2_pred_0.pdb,0.07
afm_dropout_full_model_2_multimer_v2_pred_2.pdb,0.059
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_0.pdb,0.053
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb,0.046
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb,0.045
afm_dropout_full_model_1_multimer_v1_pred_4.pdb,0.043
afm_dropout_full_model_1_multimer_v1_pred_1.pdb,0.041
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb,0.038
afm_dropout_full_model_1_multimer_v1_pred_3.pdb,0.036
cf_dropout_full_woTemplates_model_1_multimer_v1_pred_2.pdb,0.036
afm_woTemplates_model_1_multimer_v1_pred_3.pdb,0.035
afm_dropout_full_model_1_multimer_v1_pred_2.pdb,0.034
afm_basic_model_1_multimer_v1_pred_1.pdb,0.034
afm_basic_model_1_multimer_v1_pred_4.pdb,0.034
afm_basic_model_1_multimer_v1_pred_3.pdb,0.034
afm_woTemplates_model_1_multimer_v1_pred_1.pdb,0.034
afm_dropout_full_model_1_multimer_v1_pred_0.pdb,0.033
afm_basic_model_1_multimer_v1_pred_2.pdb,0.032
afm_basic_model_1_multimer_v1_pred_0.pdb,0.031
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_3.pdb,0.031
afm_woTemplates_model_1_multimer_v1_pred_4.pdb,0.03
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_0.pdb,0.029
afm_basic_model_3_multimer_v1_pred_3.pdb,0.027
afm_woTemplates_model_1_multimer_v1_pred_0.pdb,0.027
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_4.pdb,0.026
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_4.pdb,0.024
afm_basic_model_3_multimer_v1_pred_4.pdb,0.022
afm_basic_model_3_multimer_v1_pred_2.pdb,0.022
afm_basic_model_3_multimer_v1_pred_1.pdb,0.021
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_2.pdb,0.021
afm_woTemplates_model_1_multimer_v1_pred_2.pdb,0.02
afm_basic_model_3_multimer_v1_pred_0.pdb,0.02
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_1.pdb,0.019
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_1.pdb,0.018
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_1.pdb,0.018
afm_dropout_full_woTemplates_model_1_multimer_v1_pred_0.pdb,0.018
afm_dropout_full_model_2_multimer_v1_pred_0.pdb,0.017
afm_dropout_full_model_2_multimer_v1_pred_1.pdb,0.017
afm_dropout_full_model_3_multimer_v1_pred_3.pdb,0.017
afm_dropout_full_model_3_multimer_v1_pred_1.pdb,0.016
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_2.pdb,0.016
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_2.pdb,0.015
cf_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb,0.015
afm_dropout_full_model_2_multimer_v1_pred_4.pdb,0.013
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_0.pdb,0.013
afm_basic_model_2_multimer_v1_pred_2.pdb,0.013
afm_basic_model_2_multimer_v1_pred_4.pdb,0.013
afm_basic_model_2_multimer_v1_pred_3.pdb,0.012
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_2.pdb,0.012
afm_dropout_full_model_2_multimer_v1_pred_3.pdb,0.012
afm_basic_model_2_multimer_v1_pred_0.pdb,0.012
afm_basic_model_2_multimer_v1_pred_1.pdb,0.012
afm_dropout_full_model_3_multimer_v1_pred_2.pdb,0.012
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_0.pdb,0.012
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_4.pdb,0.011
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_3.pdb,0.011
cf_dropout_full_woTemplates_model_3_multimer_v1_pred_1.pdb,0.011
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_2.pdb,0.01
cf_woTemplates_model_2_multimer_v1_pred_1.pdb,0.01
afm_dropout_noSM_woTemplates_model_1_multimer_v1_pred_3.pdb,0.01
afm_dropout_full_model_3_multimer_v1_pred_4.pdb,0.01
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_0.pdb,0.01
afm_dropout_full_model_2_multimer_v1_pred_2.pdb,0.01
cf_woTemplates_model_2_multimer_v1_pred_0.pdb,0.009
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_4.pdb,0.009
afm_woTemplates_model_2_multimer_v1_pred_1.pdb,0.009
cf_woTemplates_model_2_multimer_v1_pred_2.pdb,0.009
afm_woTemplates_model_2_multimer_v1_pred_4.pdb,0.008
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_1.pdb,0.008
afm_woTemplates_model_2_multimer_v1_pred_0.pdb,0.008
afm_woTemplates_model_3_multimer_v1_pred_3.pdb,0.008
afm_woTemplates_model_3_multimer_v1_pred_2.pdb,0.008
afm_woTemplates_model_3_multimer_v1_pred_0.pdb,0.008
afm_dropout_full_model_3_multimer_v1_pred_0.pdb,0.008
afm_woTemplates_model_2_multimer_v1_pred_3.pdb,0.008
afm_woTemplates_model_3_multimer_v1_pred_1.pdb,0.008
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_2.pdb,0.007
afm_woTemplates_model_3_multimer_v1_pred_4.pdb,0.007
afm_dropout_noSM_woTemplates_model_2_multimer_v1_pred_0.pdb,0.007
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_4.pdb,0.007
afm_basic_model_4_multimer_v1_pred_2.pdb,0.007
afm_woTemplates_model_2_multimer_v1_pred_2.pdb,0.007
afm_dropout_full_woTemplates_model_2_multimer_v1_pred_3.pdb,0.007
afm_dropout_full_model_4_multimer_v1_pred_1.pdb,0.006
afm_basic_model_4_multimer_v1_pred_3.pdb,0.006
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_4.pdb,0.006
afm_dropout_full_model_4_multimer_v1_pred_2.pdb,0.006
afm_dropout_full_model_4_multimer_v1_pred_3.pdb,0.006
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_3.pdb,0.006
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_0.pdb,0.006
cf_dropout_full_woTemplates_model_5_multimer_v1_pred_1.pdb,0.006
cf_woTemplates_model_5_multimer_v1_pred_3.pdb,0.006
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_0.pdb,0.006
afm_dropout_full_woTemplates_model_3_multimer_v2_pred_2.pdb,0.006
afm_dropout_full_model_4_multimer_v1_pred_4.pdb,0.006
cf_woTemplates_model_5_multimer_v1_pred_1.pdb,0.006
afm_basic_model_4_multimer_v1_pred_1.pdb,0.006
afm_basic_model_4_multimer_v1_pred_0.pdb,0.006
afm_dropout_full_model_4_multimer_v1_pred_0.pdb,0.005
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_1.pdb,0.005
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_4.pdb,0.005
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_3.pdb,0.005
afm_dropout_full_woTemplates_model_3_multimer_v1_pred_2.pdb,0.005
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_3.pdb,0.005
afm_dropout_noSM_woTemplates_model_4_multimer_v1_pred_4.pdb,0.005
cf_woTemplates_model_5_multimer_v1_pred_2.pdb,0.005
afm_woTemplates_model_4_multimer_v1_pred_1.pdb,0.004
afm_woTemplates_model_4_multimer_v1_pred_2.pdb,0.004
afm_dropout_full_model_5_multimer_v1_pred_3.pdb,0.004
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_2.pdb,0.004
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_3.pdb,0.004
cf_dropout_full_woTemplates_model_4_multimer_v1_pred_0.pdb,0.004
afm_woTemplates_model_5_multimer_v1_pred_1.pdb,0.004
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_1.pdb,0.004
cf_woTemplates_model_4_multimer_v1_pred_3.pdb,0.004
afm_woTemplates_model_5_multimer_v1_pred_0.pdb,0.004
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_1.pdb,0.004
afm_woTemplates_model_4_multimer_v1_pred_4.pdb,0.004
afm_basic_model_4_multimer_v1_pred_4.pdb,0.004
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_2.pdb,0.004
afm_dropout_full_model_5_multimer_v1_pred_4.pdb,0.004
afm_woTemplates_model_5_multimer_v1_pred_2.pdb,0.004
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_4.pdb,0.004
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_0.pdb,0.004
afm_dropout_full_model_5_multimer_v1_pred_2.pdb,0.004
cf_woTemplates_model_4_multimer_v1_pred_4.pdb,0.004
afm_dropout_full_model_5_multimer_v1_pred_1.pdb,0.004
afm_dropout_noSM_woTemplates_model_5_multimer_v1_pred_4.pdb,0.004
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_0.pdb,0.004
afm_dropout_full_woTemplates_model_5_multimer_v1_pred_3.pdb,0.004
afm_woTemplates_model_5_multimer_v1_pred_4.pdb,0.004
afm_woTemplates_model_5_multimer_v1_pred_3.pdb,0.004
afm_dropout_full_model_5_multimer_v1_pred_0.pdb,0.004
afm_dropout_noSM_woTemplates_model_3_multimer_v1_pred_2.pdb,0.004
afm_woTemplates_model_4_multimer_v1_pred_3.pdb,0.004
afm_dropout_full_woTemplates_model_4_multimer_v1_pred_4.pdb,0.004
afm_basic_model_5_multimer_v1_pred_3.pdb,0.003
afm_basic_model_5_multimer_v1_pred_0.pdb,0.003
cf_woTemplates_model_4_multimer_v1_pred_0.pdb,0.003
afm_woTemplates_model_4_multimer_v1_pred_0.pdb,0.003
afm_basic_model_5_multimer_v1_pred_4.pdb,0.003
afm_basic_model_5_multimer_v1_pred_2.pdb,0.003
afm_basic_model_5_multimer_v1_pred_1.pdb,0.003
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_4.pdb,0.002
cf_dropout_full_woTemplates_model_2_multimer_v2_pred_1.pdb,0.001
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_3.pdb,0.0
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_2.pdb,0.0
afm_dropout_full_woTemplates_model_4_multimer_v2_pred_4.pdb,0.0
afm_dropout_noSM_woTemplates_model_4_multimer_v2_pred_3.pdb,0.0
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_4.pdb,0.0
afm_dropout_full_woTemplates_model_2_multimer_v2_pred_0.pdb,0.0
afm_dropout_noSM_woTemplates_model_2_multimer_v2_pred_3.pdb,0.0
